attribute_set_id,sku,name,meta_title,url_key,sku_for_vendor_product,treatment,carat_weight,classification,cutting_style,dimensions,j_colour,name2,offers,vendor_id,weight_ratti,shipping_days,hsn_code,price,special_price,weight_carat,price_per_carat,weight_sort1,status,tax_class_id,gemstone,gem_composition,shape,certification,return_policy,colour,cut,dimension_type,dispatch_days,gemstone2,vendor,offer_type,origin,product_type,description,short_description,comment_explation,description2,qty,is_in_stock,gemstone3,image,small_image,thumbnail,invoice_id,news_from_date,news_to_date,stickers,callfor,quality_config_gem,redirect_select_for_quality,select_for_quality,mainproduct_forjewlrypage,gemstone2_type,price_per_carat_range,metal_config,ideal_design,price_for_jewelry,promotion_baseprice_jewlery,product_discount_percentage,promotion_discount_price,specific_gravity,refractive_index,show_pricing_table,callfor_price_wanto_show,automatic_video_link,call_for_price_text,calibrated_size_range,beads_size,hole,beads_in_strand,length_inches,quality_grade,strands,dimension_approx,arrangement_type,length_cm,how_to_wear,certificate_number1,verified_certificateimage,verified_certificateimage1,additional_certification,price_range,gemstone_benifits_new,product_category_type
Gemstones,GP15724,Brown Onyx 14X10 MM - 5.93 Carats,Premium Certified Brown Onyx 14X10 MM for Astrological Use - 5.93 Carats,yellow-onyx-gp15724,GP15724,Dyed,5.93,Yellow Onyx,Cabochon,13.90x10.00x5.30 mm,Brown,5.93 ct Brown onyx Natural Original Top Quality Lab Certified Gemstone of 5.93 carat (6.5 ratti),Express Dispatch,7148,6.59,0,71039949,670.0000,,5.9300,113.0000,593.0000,Enabled,Jewellery Semiprecious,Onyx (Chalcedony),Natural,Oval,JBN Certified,10 Day Money-Back Returns*,Yellowish Brown,Cabochon,Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Onyx - Yellow,GP,Loose Gemstone,,Single Stone,Natural Brown Onyx 14x10 mm weighing 5.93 carats in Oval Shape,Natural Brown Onyx 14x10 mm weighing 5.93 carats (6.59 ratti),"Update carat wt. on 02-Jan-2020, Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Group update on 13-may-2022)","Buy Natural Onyx - Yellow 5.93 for sale online, weighing carats (roughly 6.59 ratti). The cost price of the stone is provided and its per carat can be calculated by dividing weight (5.93 carat). (Chalcedony) has many benefits. This gem stated to Dyed. value good considering properties effects. certified photos, video lab certificate are available on our online store.",1.0000,1,Onyx - Yellow-Cabochon-Calibrated,/1/5/15724-1-190918.jpg,/1/5/15724-1-190918.jpg,/g/p/gp15724-jbn-certified-200118.jpg,AJ-20150901@AJ#13,2015-10-09 00:00:00,,,,,,,,3 - Semi-Precious,100,,,,,,100.5,2.6,1.535-1.539,No,No,,,"14x10,",",",",",,,",",",",",",",",,,JBNGTL/61709/19,http://www.jbngemtestinglab.com/,,,500,,MP
Gemstones,GP15727,Brown Onyx - 6.39 Carats,Natural Certified - 6.39 Carats Brown Onyx,yellow-onyx-gp15727,GP15727,Dyed,6.39,Yellow Onyx,Cabochon,14.30x10.40x5.30 mm,Brown,6.39 ct Brown onyx Natural Original Top Quality Lab Certified Gemstone of 6.39 carat (7 ratti),Express Dispatch,7151,7.10,0,71039949,720.0000,,6.3900,113.0000,639.0000,Enabled,Jewellery Semiprecious,Onyx (Chalcedony),Natural,Oval,JBN Certified,10 Day Money-Back Returns*,Yellowish Brown,Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Onyx - Yellow,GP,Loose Gemstone,,Single Stone,Natural Brown Onyx weighing 6.39 carats in Oval Shape,Natural Brown Onyx weighing 6.39 carats (7.10 ratti),"Update carat wt. on 02-Jan-2020, Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Group update on 13-may-2022)","Buy Natural Onyx - Yellow 6.39 for sale online, weighing carats (roughly 7.1 ratti). The cost price of the stone is provided and its per carat can be calculated by dividing weight (6.39 carat). (Chalcedony) has many benefits. This gem stated to Dyed. value good considering properties effects. certified photos, video lab certificate are available on our online store.",1.0000,1,Onyx - Yellow-Cabochon-Non Calibrated,/1/5/15727-1-190918.jpg,/1/5/15727-1-190918.jpg,/g/p/gp15727-jbn-certified-200118.jpg,AJ-20150901@AJ#13,2015-10-09 00:00:00,,,,,,,,3 - Semi-Precious,100,,,,,,108,2.6,1.535-1.539,No,No,,,",",",",",",,,",",",",",",",",,,JBNGTL/61707/19,http://www.jbngemtestinglab.com/,,,500,,MP
Gemstones,GP15729,Yellow Onyx - 5.61 carats,Natural Yellow Onyx - 5.61 carats (GP15729),yellow-onyx-gp15729,GP15729,Dyed,5.61 ,Yellow Onyx,Cabochon,13.95x10.01x5.25 mm,Brown,5.61 ct Yellow onyx Natural Original Top Quality Lab Certified Gemstone of 5.61 carat (6 ratti),Express Dispatch,7153,6.23,0,71039949,640.0000,,5.6100,114.0000,560.0000,Enabled,Jewellery Semiprecious,Onyx (Chalcedony),Natural,Oval,ITLGR Certified,10 Day Money-Back Returns*,Orangish Brown,Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Onyx - Yellow,GP,Loose Gemstone,,Single Stone,Natural Yellow Onyx weighing 5.61 carats in Oval Shape,Natural Yellow Onyx weighing 5.61 carats (6.22 ratti),"Relive on 24-12-2018 due to order cancellation issue, Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Group update on 13-may-2022)(Out of stock by Own inventory on 160524)","Buy Natural Original Yellow Onyx for sale online, weighing 5.61 carats (roughly 6.75 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (5.61 carat). Onyx - Yellow has many benefits. This gem is stated to be Dyed. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",0.0000,0,Onyx - Yellow-Cabochon-Non Calibrated,/1/5/15729-1-190918.jpg,/1/5/15729-1-190918.jpg,/g/p/gp15729-itlgr-certified-301223.jpg,AJ-20150901@AJ#13,2015-10-09 00:00:00,,,,,0,,,3 - Semi-Precious,100,,,,,,96,2.6,1.61 Spot,No,No,,,",",",",",",,,",",",",",",",",,,,https://www.itlgr.com/searchcertificate.aspx?T=Stone&No=S351770729,,,500,,MP
Gemstones,GP15732,Yellow Onyx - 5.57 Carats,Natural Certified Yellow Onyx - 5.57 Carats,yellow-onyx-gp15732,GP15732,Dyed,5.57 ,Yellow Onyx,Cabochon,13.65x9.83x4.78 mm,Brown,5.57 ct Yellow onyx Natural Original Top Quality Lab Certified Gemstone of 5.57 carat (6 ratti),Express Dispatch,7156,6.19,0,71039949,630.0000,,5.5700,113.0000,556.0000,Enabled,Jewellery Semiprecious,Onyx (Chalcedony),Natural,Oval,ITLGR Certified,10 Day Money-Back Returns*,Orangish Brown,Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Onyx - Yellow,GP,Loose Gemstone,,Single Stone,Natural Yellow Onyx weighing 5.57 carats in Oval Shape,Natural Yellow Onyx weighing 5.57 carats (6.18 ratti),Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022) (Out of stock by Own Inventory on 050425),"Buy Natural Original Yellow Onyx for sale online, weighing 5.57 carats (roughly 6.75 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (5.57 carat). Onyx - Yellow has many benefits. This gem is stated to be Dyed. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",0.0000,0,Onyx - Yellow-Cabochon-Non Calibrated,/1/5/15732-1-190918.jpg,/1/5/15732-1-190918.jpg,/g/p/gp15732-itlgr-certified-301223.jpg,AJ-20150901@AJ#13,2015-10-09 00:00:00,,,,,0,,,3 - Semi-Precious,100,,,,,,94.5,2.6,1.540 - 1.550,No,No,,,",",",",",",,,",",",",",",",",,,,https://www.itlgr.com/searchcertificate.aspx?T=Stone&No=S351770743,,,500,,MP
Gemstones,GP15733,Brown Onyx 14X10 MM - 5.23 Carats,Premium Certified Brown Onyx 14X10 MM for Astrological Use - 5.23 Carats,yellow-onyx-gp15733,GP15733,Dyed,5.23,Yellow Onyx,Cabochon,13.80x9.90x4.80 mm,Brown,5.23 ct Brown onyx Natural Original Top Quality Lab Certified Gemstone of 5.23 carat (5.75 ratti),Express Dispatch,7157,5.81,0,71039949,600.0000,,5.2300,115.0000,523.0000,Enabled,Jewellery Semiprecious,Onyx (Chalcedony),Natural,Oval,JBN Certified,10 Day Money-Back Returns*,Yellowish Brown,Cabochon,Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Onyx - Yellow,GP,Loose Gemstone,,Single Stone,Natural Brown Onyx 14x10 mm weighing 5.23 carats in Oval Shape,Natural Brown Onyx 14x10 mm weighing 5.23 carats (5.81 ratti),"Update carat wt. on 02-Jan-2020, Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Group update on 13-may-2022)","Buy Natural Onyx - Yellow 5.23 for sale online, weighing carats (roughly 5.81 ratti). The cost price of the stone is provided and its per carat can be calculated by dividing weight (5.23 carat). (Chalcedony) has many benefits. This gem stated to Dyed. value good considering properties effects. certified photos, video lab certificate are available on our online store.",1.0000,1,Onyx - Yellow-Cabochon-Calibrated,/1/5/15733-1-190918.jpg,/1/5/15733-1-190918.jpg,/g/p/gp15733-jbn-certified-200118.jpg,AJ-20150901@AJ#13,2015-10-09 00:00:00,,,,,,,,3 - Semi-Precious,100,,,,,,90,2.6,1.535-1.539,No,No,,,"14x10,",",",",",,,",",",",",",",",,,JBNGTL/61705/19,http://www.jbngemtestinglab.com/,,,500,,MP
Gemstones,GP15622,Green Onyx - 5.73 carats,Natural Green Onyx - 5.73 carats (GP-15622),green-onyx-gp-15622,,Dyed,5.73,Green Onyx,Cabochon,,Green,5.73 ct Green onyx Natural Original Top Quality Lab Certified Gemstone of 5.73 carat (6.25 ratti),Express Dispatch,7046,6.37,0,71039949,650.0000,,5.7300,113.0000,573.0000,Enabled,Jewellery Semiprecious,Onyx (Chalcedony),Natural,Oval,AGR Certified,10 Day Money-Back Returns*,Green,Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Onyx - Green,GP,Loose Gemstone,,Single Stone,An Natural Green Onyx weighing 5.73 carats in Oval Shape,Natural Green Onyx weighing 5.73 carats (6.37 ratti),"relive by shani on 13-04-21, Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Group update on 13-may-2022)","Buy Natural Original Green Onyx for sale online, weighing 6.37 carats (roughly 7 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (6.37 carat). Onyx - Green has many benefits. This gem is stated to be Dyed. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",0.0000,0,Onyx - Green-Cabochon-Non Calibrated,/1/5/15622-1-190918.jpg,/1/5/15622-1-190918.jpg,/1/5/15622-2-190918.jpg,AJ-20150901@AJ#11,2015-09-15 00:00:00,,,,,0,,,3 - Semi-Precious,100,,,,,,98,,,No,No,,,",",",",",",,,",",",",",",",",,12--___Green----Onyx00012--.pdf,,,,,500,,SP
Gemstones,GP15573,Iolite - 6.19 Carats,Premium Certified Iolite (Neeli) for Astrological Use - 6.19 Carats,iolite-gp15573,GP15573,Unheated and Untreated (No Indications Observed),6.19,Iolite,Faceted,14.61x9.15x7.11 mm,Blue,6.19 ct Iolite Natural Original Top Quality Lab Certified Gemstone of 6.19 carat (6.75 ratti),Express Dispatch,6997,6.88,0,71039990,2550.0000,,6.1900,412.0000,619.0000,Enabled,Jewellery Semiprecious,Iolite,Natural,Oval,AGR Certified,10 Day Money-Back Returns*,Blue,Faceted,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Iolite - All,GP,Loose Gemstone,,Single Stone,Natural Iolite weighing 6.19 carat In Oval shape.,Natural Iolite weighing 6.19 carats (6.88 ratti),Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022)(Relive on 010724)(Out of stock by Own Inventory on 060225),"Buy Natural Iolite - All 6.19 for sale online, weighing 6.19 carats (roughly 6.75 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (6.19 carat). Iolite has many benefits. This gem is stated to be Unheated and Untreated. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",0.0000,0,Iolite - All-Faceted-Non Calibrated,/g/p/gp15573-1-280624.jpg,/g/p/gp15573-1-280624.jpg,/g/p/gp15573-hand-280624.jpg,AJ-20150901@AJ#9,2015-09-16 00:00:00,,,,,0,,,3 - Semi-Precious,400,,,,,,382.5,2.6,1.542 - 1.550,No,No,,,",",",",",",,,",",",",",",",",,16__---___Iolite--00016-----____.pdf,,https://www.agrl.in/searchcertificate.aspx?T=Stone&No=SA210170161,,,2500,"Spiritual growth, Success in business",MP
Gemstones - Config1,GEM-OPAL-SPREM-WHITEFIRE,White Opal with Fire - Super Premium (Ethiopian),Natural White Opal with Fire - Super Premium Quality (Ethiopian),opal-white-opal-with-fire-super-premium-quality,,Unheated and Untreated (No Indications Observed),,Opal with Fire,Cabochon,,White,,,,,3,71039990,2100.0000,1500.0000,,0.0000,10.0000,Enabled,Jewellery Semiprecious,Opal,Natural,Oval,Free Lab Certificate,10 Day Money-Back Returns*,White,Cabochon,Not Calibrated,3 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold Items),Precious Opal (White) - Ethiopia,,Loose Gemstone,Ethiopia,Single Stone,Allow our team of expert gemologists select a Natural Super Premium Opal gemstone (White Opal with Fire) of Super Premium Quality from our offline inventory of gemstones. The selected gemstone shall be of relatively the same quality as those shown in the sample photographs. You can alternatively decide to browse through our collection of catalogued gemstones with photos and videos to select a gemstone of your own choice by going to the Opal category page,Good White Colour / Good Play-of-Colour Effect,,,9966.0000,1,Precious Opal (White) - Ethiopia-Cabochon-Non Calibrated,/g/e/GEM-OPAL-SPREM-WHITEFIRE-1-190405.jpg,/g/e/GEM-OPAL-SPREM-WHITEFIRE-1-190405.jpg,/g/e/GEM-OPAL-SPREM-WHITEFIRE-2-190405.jpg,,2015-09-21 00:00:00,,,,Super Premium,0,,,2 - Mid-Precious,2000,,,,,15,,2.05,1.450 Spot ,No,No,,,",",",",",",,,",",",",",",",",,00021--___Opal___--00021--.pdf,,,,,,"advancement in fine arts, Luxurious life",MP
Gemstones - Config1,GEM-OPAL-PREM-WHITEFIRE-ETHOP,White Opal with Fire - Premium (Ethiopia),Natural White Opal with Fire - Premium Quality,ethiopia-white-opal-with-fire-premium-quality,,Unheated and Untreated (No Indications Observed),,Opal with Fire,Cabochon,,White,,,,,3,71039990,1300.0000,900.0000,,0.0000,9.0000,Enabled,Jewellery Semiprecious,Opal,Natural,Oval,Free Lab Certificate,10 Day Money-Back Returns*,White,Cabochon,Not Calibrated,3 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold Items),Precious Opal (Fire Opal) - Ethiopia,,Loose Gemstone,Ethiopia,Single Stone,"Allow our team of expert gemologists select a Natural Premium Opal gemstone (White Opal with Fire) of Premium Quality from our offline inventory of gemstones. The selected gemstone shall be of relatively the same quality as those shown in the sample photographs, with weight within -0.2ct to +0.5ct range from your selection. You can alternatively decide to browse through our collection of catalogued gemstones with photos and videos to select a gemstone of your own choice by going to the Opal category page",Good White Colour / Play-of-Colour Effect,,,99885.0000,1,Precious Opal (Fire Opal) - Ethiopia-Cabochon-Non Calibrated,/g/e/gem-opal-prem-whitefire-ethop-1_1.jpg,/g/e/gem-opal-prem-whitefire-ethop-1_1.jpg,/g/e/gem-opal-prem-whitefire-ethop-3_1.jpg,,2015-09-21 00:00:00,,,,Premium,0,,,2 - Mid-Precious,1000,,,,,15,,2.05,1.450 Spot ,No,No,,,",",",",",",,,",",",",",",",",,00021--___Opal___--00021--.pdf,,,,,,"advancement in fine arts, Luxurious life",MP
Gemstones,GP12556,White Opal With Fire - 6.50 Carats,Natural Certified - 6.50 Carats White Opal With Fire (GP12556) from Ethiopia,opal-gp12556,GP12556,Unheated and Untreated (No Indications Observed),6.5,Opal with Fire,Cabochon,18.93x12.19x6.67 mm,White,6.5 ct Opal Natural Original Top Quality Lab Certified Gemstone of 6.5 carat (7 ratti) from Ethiopia,Express Dispatch,2959,7.22,0,71039990,5500.0000,,6.5000,846.0000,650.0000,Enabled,Jewellery Semiprecious,Opal,Natural,Pear,ITLGJ Certified,10 Day Money-Back Returns*,"White, Play Of Color",Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Opal with Fire (Crystal) - Ethiopia,GP,Loose Gemstone,Ethiopia,Single Stone,Natural Opal With Fire weighing 6.5 carats in Pear shape,Natural White Opal With Fire weighing 6.50 carats (7.22 ratti) from Ethiopia,"Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022)(Relive on 140824), Price update on 03-02-2026 done by Munna","Buy Natural Opal with Fire (Whitish) - Ethiopia 6.50 for sale online, weighing carats (roughly 7.22 ratti). The cost price of the stone is provided and its per carat can be calculated by dividing weight (6.50 carat). has many benefits. This gem stated to Unheated Untreated. value good considering properties effects. certified photos, video lab certificate are available on our online store.",1.0000,1,Precious Opal (White) - Ethiopia-Cabochon-Non Calibrated,/g/p/gp12556-1-140824.jpg,/g/p/gp12556-1-140824.jpg,/g/p/gp12556-hand-140824.jpg,,2015-07-10 00:00:00,,,,,0,,,2 - Mid-Precious,500,,,,,,1695,2.05,1.45 Spot,No,No,,,",",",",",",,,",",",",",",",",,00021--___Opal___--00021--.pdf,SLA352520456,https://www.itlgj.com/searchcertificate.aspx?No=SLA352520456&T=Stone,,,5500,"advancement in fine arts, Luxurious life",MP
Gemstones,GP15989,Brownish Green Tourmaline 14x10 MM - 3.95 Carats,Certified Brownish Green Tourmaline 3.95 carat Oval,tourmaline-gp15989,GP15989,Unheated and Untreated (No Indications Observed),3.95,Tourmaline,Faceted,14.18x9.83x3.05 mm,Green,3.95 ct Green Tourmaline Natural Original Top Quality Lab Certified Gemstone of 3.95 carat (4.25 ratti),Express Dispatch,7413,4.39,0,71039951,3250.0000,,3.9500,823.0000,395.0000,Enabled,Jewellery Semiprecious,Tourmaline,Natural,Oval,ITLGR Certified,10 Day Money-Back Returns*,Brownish Green,Faceted,Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Tourmaline - Green,GP,Loose Gemstone,,Single Stone,Natural Green Tourmaline 14X10 MM weighing 3.95 carat In Oval shape.,Natural Green Tourmaline 14X10 MM weighing 3.95 carats (4.39 ratti),deactivate by operation2 on 02-jan-2020Out_of_stock_by_shani/Balwant on 240323(Relive on 020524)(Relive on 170724)Out of stock by Own inventory on 281024),"Buy Natural Green Tourmaline for sale online, weighing 3.95 carats (roughly 4.25 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (3.95 carat). Tourmaline has many benefits. This gem is stated to be Unheated and Untreated. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",0.0000,0,Tourmaline - Green-Faceted-Calibrated,/g/p/gp15989-1-170724.jpg,/g/p/gp15989-1-170724.jpg,/g/p/gp15989-hand-170724.jpg,AJ-20150901@AJ#26,2023-04-15 00:00:00,,,,,0,,,3 - Semi-Precious,500,,,,,,487.5,3.15,1.620 - 1.640,No,No,,,"14x10,",",",",",,,",",",",",",",",,13--__Green__--Tourmaline00013--.pdf,,https://www.itlgr.com/searchcertificate.aspx?T=Stone&No=S306551764,,,3000,,MP
Gemstones,GP18027,Black Opal - 5.01 carats,Certified Black Opal 5.01 carat Oval,opal-gp18027,GP18027,Dyed,5.01,Black Opal,Cabochon,13.20x10.19x6.66 mm,Black,5.01 ct Black Opal Natural Original Top Quality Lab Certified Gemstone of 5.01 carat (5.5 ratti) from Ethiopia,Express Dispatch,9065,5.57,0,71039990,3500.0000,,5.0100,699.0000,501.0000,Enabled,Jewellery Semiprecious,Opal,Natural,Oval,AGR Certified,10 Day Money-Back Returns*,Black,Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Opal with Fire (Treated - Black) - Ethiopia,GP,Loose Gemstone,Ethiopia,Single Stone,Natural Black Opal weighing 5.01 carat.,Natural Black Opal weighing 5.01 carats (5.57 ratti) from Ethiopia,"Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022), Price Update By Shani on 220124 Done by Munna(Relive on 010724)(Out of stock by Own Inventory on 220724)","Buy Natural Original Black Opal for sale online, weighing 5.01 carats (roughly 5.5 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (5.01 carat) .The stone origin (where it is mined from) is Ethiopia.The stone is hence popularly also known as Black Opal. Black Opal has many benefits. This gem is stated to be Smoke enhancement. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",0.0000,0,Precious Opal (Enhanced) - Ethiopia-Cabochon-Non Calibrated,/g/p/gp18027-1-280624.jpg,/g/p/gp18027-1-280624.jpg,/g/p/gp18027-hand-280624.jpg,Others-Ongoing3@BH#8,2015-09-10 00:00:00,,,,,0,,,2 - Mid-Precious,500,,,,,,487.5,2.05,1.450 Spot,No,No,,,",",",",",",,,",",",",",",",",,00021--___Opal___--00021--.pdf,,https://www.agrl.in/searchcertificate.aspx?T=Stone&No=SA117711173,,,3500,"advancement in fine arts, Luxurious life",MP
Gemstones,GP18029,Black Opal - 3.29 Carats,Natural Certified Black Opal - 3.29 Carats (GP18029) from Ethiopia,opal-gp18029,GP18029,Dyed,3.29,Black Opal,Cabochon,13.61x9.79x4.17 mm,Black,3.29 ct Black Opal Natural Original Top Quality Lab Certified Gemstone of 3.29 carat (3.5 ratti) from Ethiopia,Express Dispatch,9067,3.66,0,71039990,2150.0000,,3.2900,653.0000,329.0000,Enabled,Jewellery Semiprecious,Opal,Natural,Oval,AGR Certified,10 Day Money-Back Returns*,Black,Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Opal with Fire (Treated - Black) - Ethiopia,GP,Loose Gemstone,Ethiopia,Single Stone,Natural Black Opal weighing 3.29 carats in Oval shape,Natural Black Opal weighing 3.29 carats (3.66 ratti) from Ethiopia,Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022)(Relive on 010724),"Buy Natural Original Black Opal for sale online, weighing 3.29 carats (roughly 3.5 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (3.29 carat) .The stone origin (where it is mined from) is Ethiopia.The stone is hence popularly also known as Black Opal. Black Opal has many benefits. This gem is stated to be Smoke enhancement. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",1.0000,1,Precious Opal (Enhanced) - Ethiopia-Cabochon-Non Calibrated,/g/p/gp18029-1-280624.jpg,/g/p/gp18029-1-280624.jpg,/g/p/gp18029-hand-280624.jpg,Others-Ongoing3@BH#8,2015-09-10 00:00:00,,,,,0,,,2 - Mid-Precious,500,,,,,,322.5,2.05,1.450 Spot,No,No,,,",",",",",",,,",",",",",",",",,00021--___Opal___--00021--.pdf,SA117711169,http://agrl.in/searchcertificate.aspx?T=Stone&No=SA117711169,,,2000,"advancement in fine arts, Luxurious life",MP
Gemstones,GP18031,Black Opal 10x8 MM - 1.91 Carats,Premium Certified Black Opal 10x8 MM for Astrological Use - 1.91 Carats (GP18031) from Ethiopia,opal-gp18031,GP18031,Dyed,1.91,Black Opal,Cabochon,10.28x8.01x3.67 mm,Black,1.91 ct Opal Natural Original Top Quality Lab Certified Gemstone of carat (2.12 ratti),Express Dispatch,9069,2.12,0,71039990,1250.0000,,1.9100,654.0000,191.0000,Enabled,Jewellery Semiprecious,Opal,Natural,Oval,AGR Certified,10 Day Money-Back Returns*,Black,Cabochon,Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Opal with Fire (Treated - Black) - Ethiopia,GP,Loose Gemstone,Ethiopia,Single Stone,Natural Opal weighing 1.91 carats in Oval shape,Natural Opal weighing 1.91 carat (2.12 ratti) from Ethiopia,"relive by shani on 13-04-21, Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Group update on 13-may-2022)(Relive on 010724)","Buy Natural Precious Opal (Enhanced) - Ethiopia 1.91 for sale online, weighing carats (roughly 2.12 ratti). The cost price of the stone is provided and its per carat can be calculated by dividing weight (1.91 carat). has many benefits. This gem stated to Dyed. value good considering properties effects. certified photos, video lab certificate are available on our online store.",1.0000,1,Precious Opal (Enhanced) - Ethiopia-Cabochon-Non Calibrated,/g/p/gp18031-1-280624.jpg,/g/p/gp18031-1-280624.jpg,/g/p/gp18031-hand-280624.jpg,Others-Ongoing3@BH#8,2015-09-10 00:00:00,,,,,0,,,2 - Mid-Precious,500,,,,,,187.5,2.05,1.450 Spot,No,No,,,"10x8,",",",",",,,",",",",",",",",,00021--___Opal___--00021--.pdf,SA117711171,http://agrl.in/searchcertificate.aspx?T=Stone&No=SA117711171,,,1000,"advancement in fine arts, Luxurious life",MP
Gemstones,GP18033,Black Opal - 1.48 Carats,Original Certified Black Opal for Astrological Use - 1.48 Carats (GP18033) from Ethiopia,opal-gp18033,GP18033,Dyed,1.48,Black Opal,Cabochon,10.26x7.25x3.21 mm,Black,1.48 ct Black Opal Natural Original Top Quality Lab Certified Gemstone of 1.48 carat (1.5 ratti) from Ethiopia,Express Dispatch,9071,1.64,0,71039990,2300.0000,,1.4800,1554.0000,148.0000,Enabled,Jewellery Semiprecious,Opal,Natural,Oval,AGR Certified,10 Day Money-Back Returns*,Black,Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Opal with Fire (Treated - Black) - Ethiopia,GP,Loose Gemstone,Ethiopia,Single Stone,Natural Black Opal weighing 1.48 carats in Oval shape,Natural Black Opal weighing 1.48 carats (1.64 ratti) from Ethiopia,Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022)(Relive on 010724),"Buy Natural Original Black Opal for sale online, weighing 1.48 carats (roughly 1.5 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (1.48 carat) .The stone origin (where it is mined from) is Ethiopia.The stone is hence popularly also known as Black Opal. Black Opal has many benefits. This gem is stated to be Smoke enhancement. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",1.0000,1,Precious Opal (Enhanced) - Ethiopia-Cabochon-Non Calibrated,/g/p/gp18033-1-280624.jpg,/g/p/gp18033-1-280624.jpg,/g/p/gp18033-hand-280624.jpg,Others-Ongoing3@BH#8,2015-09-10 00:00:00,,,,,0,,,2 - Mid-Precious,1500,,,,,,345,2.05,1.450 Spot,No,No,,,",",",",",",,,",",",",",",",",,00021--___Opal___--00021--.pdf,SA117711170,http://agrl.in/searchcertificate.aspx?T=Stone&No=SA117711170,,,2000,"advancement in fine arts, Luxurious life",MP
